location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,team,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,player_name_norm,sofifa_club,sofifa_position,sofifa_id,match_method,shooting,attacking_heading_accuracy,preferred_foot,weak_foot,statsbomb_name,statsbomb_name_norm,short_name,long_name,player_positions,club_name
"[85.4, 28.9]",Luca Cigarini,8420.0,Left Center Midfield,0,0,0.007545902,Atalanta,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,85.4,28.9,31.71111555905909,12.590660470180635,luca cigarini,Atalanta,{'CM'},173146,name,66.0,48,Right,4,,,,,,
"[107.7, 23.7]",Lorenzo Insigne,7037.0,Left Wing,0,0,0.02921066,Napoli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.7,23.7,17.544014114506407,14.981496249173658,lorenzo insigne,Napoli,{'LW'},198219,name,70.0,56,Right,3,,,,,,
"[100.3, 37.9]",Marek Hamšík,7025.0,Left Center Midfield,0,1,0.06462927,Napoli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.3,37.9,17.329674874330443,23.73825190493042,marek hamsik,Napoli,{'CM'},171877,name,77.0,74,Right,4,,,,,,
"[105.6, 25.0]",Davide Brivio,31231.0,Left Back,0,0,0.025997322,Atalanta,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,105.6,25.0,17.92547070511679,16.674305970379518,davide brivio,Atalanta,{'LB'},106874,name,56.0,72,Left,3,,,,,,
"[102.0, 40.9]",Alberto Grassi,6952.0,Right Center Midfield,0,0,0.053698525,Atalanta,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102.0,40.9,15.768567626769402,26.108086350408048,alberto grassi,Atalanta,{'CM'},220475,name,46.0,54,Right,3,,,,,,
"[104.2, 49.8]",José María Callejón Bueno,7029.0,Right Wing,0,1,0.064225644,Napoli,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,104.2,49.8,16.140617243463772,22.269447661633336,jose maria callejon bueno,Napoli,{'RW'},185020,name,80.0,55,Right,2,,,,,,
"[92.8, 40.2]",Luca Cigarini,8420.0,Left Center Midfield,0,0,0.032228194,Atalanta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.8,40.2,23.800607135113168,17.484230400336553,luca cigarini,Atalanta,{'CM'},173146,name,66.0,48,Right,4,,,,,,
"[104.8, 53.1]",Luca Cigarini,8420.0,Left Center Midfield,0,1,0.04450337,Atalanta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.8,53.1,17.345841720712198,18.70867207315452,luca cigarini,Atalanta,{'CM'},173146,name,66.0,48,Right,4,,,,,,
"[91.3, 44.0]",Marten de Roon,6994.0,Center Defensive Midfield,0,1,0.02049302,Atalanta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,91.3,44.0,25.341619053446443,16.295711426814403,marten de roon,Atalanta,{'CDM'},208461,team+token_name+position,58.0,69,Right,3,,,,,,
"[107.3, 53.5]",Gonzalo Gerardo Higuaín,5497.0,Center Forward,0,0,0.07354487,Napoli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.3,53.5,15.973831138771937,18.595675506872784,gonzalo gerardo higuain,Napoli,"{'CF', 'ST'}",167664,name,85.0,77,Right,4,,,,,,
"[108.0, 40.0]",Marek Hamšík,7025.0,Left Center Midfield,0,0,0.7835,Napoli,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.0,40.0,10.5,38.43419035395733,marek hamsik,Napoli,{'CM'},171877,name,77.0,74,Right,4,,,,,,
"[101.2, 36.2]",Alejandro Darío Gómez,7006.0,Left Wing,0,1,0.118097536,Atalanta,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.2,36.2,16.764110474463,24.22348854050312,alejandro dario gomez,Atalanta,{'LW'},143076,name,69.0,36,Right,4,,,,,,
"[114.1, 27.4]",Gonzalo Gerardo Higuaín,5497.0,Center Forward,0,0,0.24087885,Napoli,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,114.1,27.4,11.889302176746964,16.453081275603925,gonzalo gerardo higuain,Napoli,"{'CF', 'ST'}",167664,name,85.0,77,Right,4,,,,,,
"[101.8, 33.7]",Luca Cigarini,8420.0,Left Center Midfield,0,0,0.04533682,Atalanta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,101.8,33.7,16.801239537605547,23.438327906855417,luca cigarini,Atalanta,{'CM'},173146,name,66.0,48,Right,4,,,,,,
"[101.3, 30.7]",Lorenzo Insigne,7037.0,Left Wing,0,0,0.049252406,Napoli,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.3,30.7,18.17196828221973,20.708762100692294,lorenzo insigne,Napoli,{'LW'},198219,name,70.0,56,Right,3,,,,,,
"[115.5, 36.6]",Gonzalo Gerardo Higuaín,5497.0,Center Forward,1,0,0.19371124,Napoli,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.5,36.6,4.884261075126923,70.0528989911462,gonzalo gerardo higuain,Napoli,"{'CF', 'ST'}",167664,name,85.0,77,Right,4,,,,,,
"[101.3, 26.7]",Lorenzo Insigne,7037.0,Left Wing,0,0,0.034323134,Napoli,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.3,26.7,19.888047446896337,17.40251879426969,lorenzo insigne,Napoli,{'LW'},198219,name,70.0,56,Right,3,,,,,,
"[94.6, 53.3]",Cristian Raimondi,40333.0,Right Back,0,0,0.022799885,Atalanta,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.6,53.3,24.9349884700194,14.971697209368102,cristian raimondi,Atalanta,{'RB'},137151,name,53.0,65,Right,3,,,,,,
"[99.5, 41.4]",Cristian Raimondi,40333.0,Right Back,0,1,0.048067328,Atalanta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99.5,41.4,17.976929833817564,22.970383414209245,cristian raimondi,Atalanta,{'RB'},137151,name,53.0,65,Right,3,,,,,,
"[105.2, 45.5]",Gonzalo Gerardo Higuaín,5497.0,Center Forward,0,0,0.44803002,Napoli,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.2,45.5,13.768010931140346,28.28493317217812,gonzalo gerardo higuain,Napoli,"{'CF', 'ST'}",167664,name,85.0,77,Right,4,,,,,,
"[83.6, 30.9]",Davide Brivio,31231.0,Left Back,0,0,0.005729203,Atalanta,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,83.6,30.9,32.775794803482654,12.394715836529423,davide brivio,Atalanta,{'LB'},106874,name,56.0,72,Left,3,,,,,,
"[94.3, 31.8]",Luca Cigarini,8420.0,Right Defensive Midfield,0,0,0.025071057,Atalanta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.3,31.8,23.542908831535662,16.927027487938812,luca cigarini,Atalanta,{'CDM'},173146,name,66.0,48,Right,4,,,,,,
"[106.2, 46.0]",Germán Gustavo Denis,49439.0,Center Forward,1,0,0.05349372,Atalanta,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106.2,46.0,13.107845932875474,29.158931848251648,german gustavo denis,Atalanta,"{'CF', 'ST'}",142938,name,80.0,84,Right,3,,,,,,
"[108.0, 40.0]",Marek Hamšík,7025.0,Left Center Midfield,0,0,0.7835,Napoli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.0,40.0,10.5,38.43419035395733,marek hamsik,Napoli,{'CM'},171877,name,77.0,74,Right,4,,,,,,
"[93.0, 53.5]",Sami Khedira,5566.0,Right Center Midfield,0,0,0.023692945,Juventus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.0,53.5,26.264353218764025,14.341155733398294,sami khedira,Juventus,{'CM'},179846,name,70.0,76,Right,4,,,,,,
"[90.1, 51.9]",Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,0,0,0.019455016,Juventus,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.1,51.9,28.04977060957897,13.907945795270802,paulo bruno exequiel dybala,Juventus,"{'CF', 'ST'}",211110,name,80.0,52,Left,2,,,,,,
"[97.6, 34.4]",Cristian Zaccardo,387300.0,Right Center Back,0,1,0.042743187,Carpi,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.6,34.4,20.16971987906625,20.03575541281649,cristian zaccardo,Carpi,{'CB'},49617,manual,47.0,72,Right,3,{'Cristian Zaccardo'},cristian zaccardo,C. Zaccardo,Cristian Zaccardo,"CB, RB",Carpi
"[101.4, 36.5]",Cristian Zaccardo,387300.0,Right Center Back,0,1,0.030030616,Carpi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,101.4,36.5,16.544674369717878,24.589868719256064,cristian zaccardo,Carpi,{'CB'},49617,manual,47.0,72,Right,3,{'Cristian Zaccardo'},cristian zaccardo,C. Zaccardo,Cristian Zaccardo,"CB, RB",Carpi
"[108.1, 53.7]",Marco Borriello,8871.0,Right Center Forward,0,0,0.09892552,Carpi,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.1,53.7,15.621337370724708,18.287845541814765,marco borriello,Carpi,"{'CF', 'ST'}",123576,manual,72.0,80,Left,2,{'Marco Borriello'},marco borriello,M. Borriello,Marco Borriello,ST,Atalanta BC
"[114.4, 46.0]",Sami Khedira,5566.0,Right Center Midfield,0,1,0.26710606,Juventus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,114.4,46.0,7.072481884034764,44.40218623006618,sami khedira,Juventus,{'CM'},179846,name,70.0,76,Right,4,,,,,,
"[114.4, 46.3]",Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,0,1,0.33584067,Juventus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,114.4,46.3,7.258513966370795,42.392772098449015,paulo bruno exequiel dybala,Juventus,"{'CF', 'ST'}",211110,name,80.0,52,Left,2,,,,,,
"[111.6, 41.5]",Mario Mandžukić,5472.0,Left Center Forward,0,0,0.18556732,Juventus,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,111.6,41.5,7.459767087516884,51.85625761379913,mario mandzukic,Juventus,"{'CF', 'ST'}",181783,name,82.0,90,Right,3,,,,,,
"[88.3, 33.2]",Claudio Marchisio,8294.0,Center Defensive Midfield,0,0,0.016162248,Juventus,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,88.3,33.2,28.33332501225368,14.42449253473652,claudio marchisio,Juventus,{'CDM'},173210,name,74.0,64,Right,4,,,,,,
"[113.4, 36.6]",Giorgio Chiellini,6954.0,Left Center Back,1,0,0.13778849,Juventus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.4,36.6,6.457764706150256,56.192683429952815,giorgio chiellini,Juventus,{'CB'},138956,name,47.0,84,Left,2,,,,,,
"[95.9, 53.7]",Sami Khedira,5566.0,Right Center Midfield,0,0,0.023470903,Juventus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.9,53.7,24.08918183023242,15.231908037148894,sami khedira,Juventus,{'CM'},179846,name,70.0,76,Right,4,,,,,,
"[110.1, 38.3]",Lorenzo Lollo,30829.0,Left Center Midfield,1,0,0.06496289,Carpi,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.1,38.3,8.782193988406323,44.85496765456352,lorenzo lollo,Carpi,{'CM'},209407,name,61.0,59,Right,3,,,,,,
"[114.8, 40.1]",Mario Mandžukić,5472.0,Left Center Forward,1,0,0.20839594,Juventus,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.8,40.1,4.550793886785027,77.614234499865,mario mandzukic,Juventus,"{'CF', 'ST'}",181783,name,82.0,90,Right,3,,,,,,
"[108.2, 33.9]",Paul Pogba,20004.0,Left Center Midfield,0,0,0.24627352,Juventus,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.2,33.9,11.553780766485058,32.18346771487275,paul pogba,Juventus,{'CM'},195864,name,80.0,72,Right,4,,,,,,
"[105.4, 44.5]",Lorenzo Lollo,30829.0,Left Center Midfield,0,0,0.046192605,Carpi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,105.4,44.5,13.335338390907062,29.626480576887744,lorenzo lollo,Carpi,{'CM'},209407,name,61.0,59,Right,3,,,,,,
"[98.5, 43.4]",Marco Borriello,8871.0,Right Center Forward,0,1,0.037009235,Carpi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,98.5,43.4,19.033188283889803,21.540546481914788,marco borriello,Carpi,"{'CF', 'ST'}",123576,manual,72.0,80,Left,2,{'Marco Borriello'},marco borriello,M. Borriello,Marco Borriello,ST,Atalanta BC
"[90.0, 19.4]",Riccardo Gagliolo,11499.0,Left Center Back,0,0,0.0052912105,Carpi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90.0,19.4,31.55412175928844,11.068366958889897,riccardo gagliolo,Carpi,{'CB'},216067,name,50.0,66,Left,4,,,,,,
"[100.9, 26.6]",Jerry Uche Mbakogu,32608.0,Left Center Forward,0,0,0.036711138,Carpi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.9,26.6,20.22473130229422,17.181916379719116,jerry uche mbakogu,Carpi,"{'CF', 'ST'}",200882,name,72.0,70,Right,3,,,,,,
"[109.1, 38.5]",Jerry Uche Mbakogu,32608.0,Left Center Forward,1,0,0.043116838,Carpi,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.1,38.5,9.622345413151628,41.39823232366556,jerry uche mbakogu,Carpi,"{'CF', 'ST'}",200882,name,72.0,70,Right,3,,,,,,
"[103.6, 30.5]",Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,0,0,0.061305154,Carpi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.6,30.5,16.465968693034743,22.17394519659133,gabriel moises antunes da silva,Carpi,{'LWB'},197688,name,62.0,61,Left,2,,,,,,
"[110.0, 46.2]",Lorenzo Lollo,30829.0,Right Center Midfield,0,1,0.2309494,Carpi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.0,46.2,10.21447012820538,35.15749939283048,lorenzo lollo,Carpi,{'CM'},209407,name,61.0,59,Right,3,,,,,,
"[99.3, 50.3]",Antonio Candreva,7776.0,Right Midfield,0,1,0.033404093,Lazio,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.3,50.3,20.117472039249854,18.717072788567087,antonio candreva,Lazio,{'RM'},173221,name,81.0,55,Right,4,,,,,,
"[102.9, 54.9]",Antonio Candreva,7776.0,Right Midfield,0,1,0.020493679,Lazio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.9,54.9,19.603026073797885,16.452402129468055,antonio candreva,Lazio,{'RM'},173221,name,81.0,55,Right,4,,,,,,
"[99.9, 46.9]",Ivan Perišić,5474.0,Left Wing,0,0,0.037498146,Inter Milan,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,99.9,46.9,18.539643503854105,21.29292743859944,ivan perisic,Inter,{'LW'},194359,team+token_name+position,54.0,59,Right,4,,,,,,
"[92.4, 34.5]",Sergej Milinković-Savić,5589.0,Right Center Midfield,0,0,0.033240076,Lazio,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.4,34.5,24.598335817693027,16.634657462940694,sergej milinkovic savic,Lazio,{'CM'},223848,name,48.0,68,Right,4,,,,,,
"[99.2, 21.2]",Stevan Jovetić,3434.0,Center Attacking Midfield,0,0,0.012879004,Inter Milan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99.2,21.2,24.21983484667061,13.084359498829857,stevan jovetic,Inter,{'CAM'},181820,name,81.0,76,Right,4,,,,,,
"[112.6, 49.4]",Antonio Candreva,7776.0,Right Midfield,0,1,0.2839961,Lazio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.6,49.4,10.284246447844394,27.163286750180163,antonio candreva,Lazio,{'RM'},173221,name,81.0,55,Right,4,,,,,,
"[103.3, 24.0]",Jonathan Ludovic Biabiany,11497.0,Right Wing,0,1,0.044017304,Inter Milan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.3,24.0,19.962092982700984,15.523306927903588,jonathan ludovic biabiany,Inter,{'RW'},184312,name,67.0,53,Right,3,,,,,,
"[113.1, 49.7]",Alex Nicolao Telles,11183.0,Left Back,0,1,0.10319638,Inter Milan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.1,49.7,10.21916979260058,25.89484339509173,alex nicolao telles,Inter,{'LB'},212462,name,61.0,66,Left,2,,,,,,
"[102.0, 34.9]",Mauro Emanuel Icardi Rivero,6987.0,Center Forward,0,0,0.37331918,Inter Milan,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.0,34.9,16.33568869071641,24.459185544537032,mauro emanuel icardi rivero,Inter,"{'CF', 'ST'}",201399,name,79.0,79,Right,4,,,,,,
"[99.8, 44.7]",Antonio Candreva,7776.0,Right Midfield,0,0,0.08761265,Lazio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99.8,44.7,18.12086228632622,22.331504895297822,antonio candreva,Lazio,{'RM'},173221,name,81.0,55,Right,4,,,,,,
"[109.1, 39.4]",Ivan Perišić,5474.0,Right Wing,1,0,0.04551003,Inter Milan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.1,39.4,9.551125915304445,41.89309237544022,ivan perisic,Inter,{'RW'},194359,team+token_name+position,54.0,59,Right,4,,,,,,
"[108.0, 40.0]",Antonio Candreva,7776.0,Right Midfield,0,0,0.7835,Lazio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.0,40.0,10.5,38.43419035395733,antonio candreva,Lazio,{'RM'},173221,name,81.0,55,Right,4,,,,,,
"[112.5, 37.9]",Antonio Candreva,7776.0,Right Midfield,0,1,0.58344513,Lazio,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,112.5,37.9,6.8009287049637575,55.62837485923551,antonio candreva,Lazio,{'RM'},173221,name,81.0,55,Right,4,,,,,,
"[109.5, 42.6]",Mauro Emanuel Icardi Rivero,6987.0,Center Forward,1,0,0.046309143,Inter Milan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.5,42.6,9.449563812684689,41.54360330829354,mauro emanuel icardi rivero,Inter,"{'CF', 'ST'}",201399,name,79.0,79,Right,4,,,,,,
"[105.6, 44.9]",Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,0,0,0.080510765,Udinese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.6,44.9,13.270539740342146,29.546443634142605,emmanuel agyemang badu,Udinese Calcio,{'CM'},192575,name,67.0,61,Right,3,,,,,,
"[99.8, 33.4]",Stipe Perica,7805.0,Left Center Forward,0,1,0.064427204,Udinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.8,33.4,18.54394038493437,21.379929423637996,stipe perica,Udinese Calcio,"{'CF', 'ST'}",219469,name,72.0,73,Right,3,,,,,,
"[112.1, 33.2]",Emiliano Moretti,7476.0,Left Center Back,1,0,0.05285004,Torino,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.1,33.2,9.010607984481409,36.736016111492894,emiliano moretti,Torino F.C.,{'CB'},46736,name,32.0,78,Left,3,,,,,,
"[93.3, 53.4]",Antonio Di Natale,19846.0,Right Center Forward,0,0,0.022028996,Udinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.3,53.4,25.99112360499253,14.481481994380031,antonio di natale,Udinese Calcio,"{'CF', 'ST'}",120274,name,82.0,57,Right,4,,,,,,
"[115.3, 49.7]",Stipe Perica,7805.0,Left Center Forward,0,1,0.23230912,Udinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.3,49.7,9.213722442639568,22.83329054248567,stipe perica,Udinese Calcio,"{'CF', 'ST'}",219469,name,72.0,73,Right,3,,,,,,
"[105.7, 51.4]",Marco Benassi,7149.0,Right Center Midfield,0,0,0.06289535,Torino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.7,51.4,15.825888798105463,21.124491373323284,marco benassi,Torino F.C.,{'CM'},211354,name,66.0,68,Right,3,,,,,,
"[93.1, 44.9]",Fabio Quagliarella,7011.0,Right Center Forward,0,1,0.026588583,Torino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.1,44.9,23.903161532525367,17.160195295850865,fabio quagliarella,Torino F.C.,"{'CF', 'ST'}",159261,name,85.0,60,Right,4,,,,,,
"[106.6, 52.0]",Andrea Belotti,7471.0,Left Center Forward,0,1,0.07487957,Torino,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.6,52.0,15.540772985923194,20.61811416579688,andrea belotti,Torino F.C.,"{'CF', 'ST'}",208596,name,71.0,72,Right,3,,,,,,
"[95.8, 29.4]",Cristian Molinaro,7479.0,Left Wing Back,0,1,0.018650606,Torino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,95.8,29.4,23.01218644544668,16.714667541361205,cristian molinaro,Torino F.C.,{'LWB'},149064,name,50.0,64,Left,2,,,,,,
"[96.1, 54.4]",Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,0,1,0.01281553,Udinese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,96.1,54.4,24.23118355033448,14.93871305893386,emmanuel agyemang badu,Udinese Calcio,{'CM'},192575,name,67.0,61,Right,3,,,,,,
"[98.1, 54.8]",Davide Zappacosta,3660.0,Right Wing Back,0,1,0.02699028,Torino,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.1,54.8,22.92286644924671,15.319270729370317,davide zappacosta,Torino F.C.,{'RWB'},216150,name,67.0,60,Right,2,,,,,,
"[90.2, 43.9]",Andrea Belotti,7471.0,Left Center Forward,0,0,0.021458948,Torino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.2,43.9,26.284878732838013,15.733896258407515,andrea belotti,Torino F.C.,"{'CF', 'ST'}",208596,name,71.0,72,Right,3,,,,,,
"[108.6, 51.3]",Stipe Perica,7805.0,Left Center Forward,0,0,0.1843145,Udinese,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.6,51.3,13.84762253962752,22.26308840637953,stipe perica,Udinese Calcio,"{'CF', 'ST'}",219469,name,72.0,73,Right,3,,,,,,
"[105.5, 30.4]",Edenílson Andrade dos Santos,25116.0,Left Wing Back,0,0,0.1345342,Udinese,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.5,30.4,15.085034181267208,23.444160932893933,edenilson andrade dos santos,Udinese Calcio,{'LWB'},204032,name,63.0,62,Right,2,,,,,,
"[100.0, 40.6]",Stipe Perica,7805.0,Left Center Forward,0,0,0.12745965,Udinese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0,40.6,17.507429851351684,23.60679902671872,stipe perica,Udinese Calcio,"{'CF', 'ST'}",219469,name,72.0,73,Right,3,,,,,,
"[97.1, 37.3]",Francesco Lodi,40367.0,Center Defensive Midfield,0,1,0.042551607,Udinese,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97.1,37.3,20.16850096685424,20.448665958823312,francesco lodi,Udinese Calcio,{'CDM'},120238,manual,69.0,59,Left,3,{'Francesco Lodi'},francesco lodi,F. Lodi,Francesco Lodi,"CDM, CM",Udinese Calcio
"[93.5, 36.9]",Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,0,1,0.026771206,Udinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.5,36.9,23.336738873501584,17.719817649252484,bruno miguel borges fernandes,Udinese Calcio,{'CM'},212198,name,69.0,59,Right,3,,,,,,
"[99.4, 31.8]",Danilo Fernando Avelar,3125.0,Left Wing Back,0,0,0.08067729,Torino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,99.4,31.8,19.325670104811365,20.12388863059704,danilo fernando avelar,Torino F.C.,{'LWB'},202672,name,56.0,68,Left,3,,,,,,
"[102.6, 46.6]",Stipe Perica,7805.0,Center Forward,0,0,0.062342074,Udinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.6,46.6,16.225681033472842,24.037216119963556,stipe perica,Udinese Calcio,"{'CF', 'ST'}",219469,name,72.0,73,Right,3,,,,,,
"[94.0, 38.7]",Fabio Quagliarella,7011.0,Left Attacking Midfield,0,0,0.03145965,Torino,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.0,38.7,22.77681990533358,18.23753006335223,fabio quagliarella,Torino F.C.,{'CAM'},159261,name,85.0,60,Right,4,,,,,,
"[112.1, 48.4]",Andrea Belotti,7471.0,Right Attacking Midfield,0,1,0.07245507,Torino,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.1,48.4,9.937920116905756,30.65655484038256,andrea belotti,Torino F.C.,{'CAM'},208596,name,71.0,72,Right,3,,,,,,
"[113.3, 42.8]",Andrea Belotti,7471.0,Right Attacking Midfield,1,0,0.115046084,Torino,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.3,42.8,6.3271878627080405,58.17087568983258,andrea belotti,Torino F.C.,{'CAM'},208596,name,71.0,72,Right,3,,,,,,
"[113.6, 40.2]",Silvan Widmer,7796.0,Right Wing Back,0,1,0.33768475,Udinese,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,113.6,40.2,5.602579762930653,66.30108982671027,silvan widmer,Udinese Calcio,{'RWB'},216158,team+token_name+position,62.0,70,Right,3,,,,,,
