location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle
"[104.6, 44.9]",Diego Alejandro Rolan Silva,6739.0,Right Wing,0,1,0.05528152,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,104.6,44.9,16.160754932861277,26.679915268072055
"[96.4, 50.7]",Wahbi Khazri,3196.0,Center Attacking Midfield,0,0,0.05698802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,96.4,50.7,25.912352266824403,16.06885436982975
"[97.9, 34.1]",Nicolas Pallois,3256.0,Left Back,0,1,0.0438808,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97.9,34.1,22.87400271050084,19.216853442791397
"[96.6, 35.8]",Nicolas Maurice-Belay,42430.0,Left Defensive Midfield,0,0,0.046259597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.6,35.8,23.773935307390744,18.82216097122343
"[98.6, 53.9]",Adrien Regattin,16418.0,Left Midfield,0,0,0.05778934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,98.6,53.9,25.518032839543103,15.084694040187976
"[110.0, 32.8]",Tongo Hamed Doumbia,16522.0,Left Defensive Midfield,0,1,0.36387897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.0,32.8,12.322337440599492,30.49502867104519
"[112.1, 40.0]",Enzo Crivelli,3184.0,Center Forward,1,0,0.073257335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.1,40.0,7.900000000000006,53.70884268103714
"[111.0, 46.4]",Enzo Crivelli,3184.0,Center Forward,0,0,0.12589568,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,111.0,46.4,11.043550153822817,34.19617452437418
"[110.7, 37.0]",Diego Alejandro Rolan Silva,6739.0,Right Wing,1,0,0.0719258,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,37.0,9.771898484941396,43.105599854778255
"[113.3, 44.1]",Diego Alejandro Rolan Silva,6739.0,Right Wing,0,0,0.1720738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.3,44.1,7.854934754662196,49.54869396398298
"[97.1, 42.0]",Enzo Crivelli,3184.0,Center Forward,0,1,0.018005032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,97.1,42.0,22.987170334775882,19.673300998918126
"[88.7, 43.6]",Khalid Boutaïb,5726.0,Right Wing,0,0,0.033168975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.7,43.6,31.506348566598444,14.3801242795358
"[89.9, 26.0]",Younousse Sankharé,3348.0,Left Defensive Midfield,0,0,0.010874298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.9,26.0,33.19653596386225,12.501879668530204
"[99.4, 49.8]",David Ducourtioux,401509.0,Right Center Midfield,0,1,0.051135637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.4,49.8,22.81227739617419,18.093500067055903
"[93.6, 44.8]",Lionel Mathis,401512.0,Right Defensive Midfield,0,1,0.017355997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,93.6,44.8,26.83281572999748,16.69924423399362
"[109.6, 40.9]",Sloan Privat,4799.0,Left Center Forward,0,1,0.35826442,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.6,40.9,10.4388696706109,41.825753860289616
"[94.2, 43.3]",Grégory Pujol,401506.0,Left Wing,0,0,0.03530993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.2,43.3,26.010190310722447,17.352789864521185
"[93.6, 40.2]",Grégory Pujol,401506.0,Left Wing,0,1,0.035970174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.6,40.2,26.400757564888174,17.230344179818502
"[111.1, 37.2]",Abdou Kader Mangane,2953.0,Right Center Back,0,1,0.53944397,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.1,37.2,9.330058949438643,45.06041731979975
"[95.0, 43.9]",Lionel Mathis,401512.0,Right Defensive Midfield,0,1,0.02534508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.0,43.9,25.30237143036202,17.765718067871543
"[93.2, 38.7]",Lionel Mathis,401512.0,Right Defensive Midfield,0,1,0.016723849,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,93.2,38.7,26.83151132530555,16.939463725653553
"[113.4, 31.9]",Jimmy Briand,3213.0,Right Center Forward,0,1,0.03923059,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,113.4,31.9,10.448444860360798,29.540489014979478
"[108.9, 48.7]",Jimmy Briand,3213.0,Right Center Forward,0,0,0.051638484,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.9,48.7,14.103191128251787,25.8970928091241
"[112.3, 47.7]",Jimmy Briand,3213.0,Right Center Forward,0,0,0.06758979,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,112.3,47.7,10.889444430272835,30.985107975364073
"[107.2, 48.1]",Jimmy Briand,3213.0,Right Center Forward,0,1,0.059026126,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.2,48.1,15.147607071745686,25.628787472563506
"[94.2, 56.6]",Younousse Sankharé,3348.0,Left Defensive Midfield,0,0,0.009953842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.2,56.6,30.678983033992505,12.57601004325896
"[116.1, 29.1]",Christophe Kerbrat,2936.0,Right Center Back,0,0,0.057245344,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,116.1,29.1,11.576700738984316,14.808064099545712
"[90.2, 62.0]",Lionel Mathis,401512.0,Right Defensive Midfield,0,1,0.024738004,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,90.2,62.0,37.041058300215994,9.971048816406968
"[107.3, 48.3]",Christophe Kerbrat,2936.0,Right Center Back,1,0,0.021858215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.3,48.3,15.171684151734771,25.378135814198572
"[107.5, 33.5]",Jimmy Briand,3213.0,Right Center Forward,0,1,0.034543555,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,107.5,33.5,14.089002803605371,28.72032679786948
"[111.9, 51.4]",Lars Christian Jacobsen,20199.0,Right Back,0,0,0.083322294,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.9,51.4,13.984634424967993,19.842589870418198
"[115.8, 31.7]",Nicolas Benezet,3301.0,Left Midfield,0,1,0.15220244,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,115.8,31.7,9.302150289046079,25.4728043375964
"[91.5, 33.1]",Alexandre Coeff,7428.0,Right Back,0,0,0.014629005,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,91.5,33.1,29.323369519889763,15.119560845999784
"[97.5, 49.1]",Jacques Zoua Daogari,401505.0,Left Midfield,0,1,0.03577874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.5,49.1,24.270558296009593,17.43767253638738
"[114.5, 42.0]",Joris Marveaux,7590.0,Left Defensive Midfield,0,0,0.1492516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.5,42.0,5.852349955359813,67.47265944389913
"[100.1, 59.6]",Andy Delort,3038.0,Center Forward,0,0,0.02063993,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.1,59.6,27.931523409939537,11.76813922586475
"[109.6, 35.4]",Ronny Rodelin,2955.0,Right Midfield,0,1,0.12929152,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.6,35.4,11.371895180663605,36.286265173247955
"[72.6, 24.1]",Hervé Bazile,2991.0,Left Midfield,0,0,0.009819892,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,72.6,24.1,49.9956998150841,8.68107238497285
"[107.9, 40.0]",Jonas Martin,2950.0,Left Wing,0,0,0.7835,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,107.9,40.0,12.099999999999994,36.5855519291301
"[96.5, 26.5]",Hervé Bazile,2991.0,Left Midfield,0,0,0.026341015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.5,26.5,27.101660465735304,14.663066471653801
"[89.1, 60.8]",Andy Delort,3038.0,Center Forward,0,1,0.008353992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,89.1,60.8,37.24848990227658,10.21769124265679
"[114.4, 43.2]",Alaeddine Yahia,7444.0,Right Center Back,0,0,0.13927709,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,114.4,43.2,6.449806198638836,60.255118703057796
"[115.9, 36.0]",Andy Delort,3038.0,Center Forward,0,0,0.35418043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.9,36.0,5.72800139664787,62.86486037792315
"[96.8, 45.5]",Nicolas Seube,40698.0,Center Defensive Midfield,0,1,0.026646687,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96.8,45.5,23.84302833114955,18.568934162361572
"[109.4, 39.5]",Alaeddine Yahia,7444.0,Right Center Back,1,0,0.06743679,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.4,39.5,10.611785900591846,41.27523486034318
"[97.5, 65.9]",Hervé Bazile,2991.0,Left Midfield,0,0,0.006469393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.5,65.9,34.308308031729,8.812453362892457
"[107.4, 37.2]",Andy Delort,3038.0,Center Forward,0,0,0.04594136,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.4,37.2,12.907362240210036,33.79529381632958
"[74.5, 40.8]",Julien Féret,2959.0,Left Defensive Midfield,0,1,0.032380454,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,74.5,40.8,45.50703242357163,10.045084743163198
"[102.2, 36.5]",Jeff Louis,7726.0,Center Attacking Midfield,0,1,0.08330072,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102.2,36.5,18.14083790788066,24.45705177766374
"[93.7, 31.2]",Andy Delort,3038.0,Center Forward,0,0,0.05654928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,93.7,31.2,27.733193108619854,15.608632794087262
"[87.8, 43.3]",Quentin Cornette,4599.0,Left Wing,0,0,0.025194582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,87.8,43.3,32.36865767992241,14.018863370580563
"[95.0, 46.2]",Andy Delort,3038.0,Center Forward,0,0,0.03801778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.0,46.2,25.75732905407702,17.166385946893502
"[106.3, 40.4]",Jeff Louis,7726.0,Center Attacking Midfield,0,1,0.449831,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.3,40.4,13.705838172107537,32.52832527626196
"[109.5, 39.7]",Layvin Kurzawa,4326.0,Left Back,1,0,0.054878768,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.5,39.7,10.504284840006958,41.681754778738885
"[99.4, 54.7]",Marco Verratti,3166.0,Right Center Midfield,0,0,0.021769846,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,99.4,54.7,25.30711362443374,14.783977000547607
"[90.0, 37.5]",Frédéric Bulot,7817.0,Right Midfield,0,0,0.025569675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.0,37.5,30.103986446980738,15.0875279018475
"[115.9, 28.7]",Ezequiel Iván Lavezzi,351521.0,Left Wing,0,0,0.096047476,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,115.9,28.7,12.020815280171307,14.31915741710925
"[99.7, 38.0]",Javier Matías Pastore,4370.0,Left Center Midfield,0,0,0.050751276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.7,38.0,20.398284241572863,22.092660010223458
"[107.5, 50.2]",Nicolas de Roussel de Préville,4383.0,Left Midfield,0,1,0.068263166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.5,50.2,16.133505508723147,22.261716725247812
"[91.5, 53.4]",Hamari Traoré,3248.0,Right Back,0,0,0.02118443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.5,53.4,31.49301509858972,13.151338937805171
"[111.5, 36.4]",Zlatan Ibrahimović,3672.0,Center Forward,1,0,0.09300613,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.5,36.4,9.230926280715279,44.49474458029352
"[104.8, 26.4]",Zlatan Ibrahimović,3672.0,Center Forward,0,1,0.06177168,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,104.8,26.4,20.39607805437114,16.909271810540783
"[97.0, 43.6]",Lucas Rodrigues Moura da Silva,3745.0,Right Wing,0,0,0.0476394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.0,43.6,23.280034364235807,19.28169972382443
"[106.3, 27.0]",Ezequiel Iván Lavezzi,351521.0,Left Wing,0,0,0.057122637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.3,27.0,18.886238376129853,17.832987338758265
"[107.2, 37.4]",Marcos Aoás Corrêa,4372.0,Left Center Back,0,0,0.025977578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.2,37.4,13.061393493804554,33.518677730528736
"[114.0, 32.4]",Zlatan Ibrahimović,3672.0,Center Forward,0,0,0.12681621,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,114.0,32.4,9.682974749528164,31.686367687856603
"[91.0, 36.6]",Marco Verratti,3166.0,Right Center Midfield,0,0,0.03742424,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.0,36.6,29.198630104852523,15.50008772902727
"[109.7, 36.1]",Zlatan Ibrahimović,3672.0,Center Forward,0,0,0.37723467,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,36.1,11.01362792180669,38.044108124027936
"[104.8, 26.2]",Zlatan Ibrahimović,3672.0,Center Forward,0,0,0.023674373,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.8,26.2,20.529978080845584,16.693540065538905
"[99.6, 32.7]",Nicolas de Roussel de Préville,4383.0,Right Midfield,0,0,0.08577303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.6,32.7,21.666794871415576,19.794178163705375
"[93.2, 27.0]",Zlatan Ibrahimović,3672.0,Right Center Forward,0,0,0.014191899,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.2,27.0,29.78657415682441,13.824987766655367
"[89.0, 45.8]",Jaba Kankava,46801.0,Right Defensive Midfield,0,0,0.032749146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.0,45.8,31.537913691301775,14.220137270264681
"[110.1, 38.7]",Grejohn Kyei,7367.0,Left Center Forward,0,0,0.19697231,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.1,38.7,9.9849887330933,43.41764607738137
"[101.9, 49.6]",Javier Matías Pastore,4370.0,Left Midfield,0,1,0.029679283,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,101.9,49.6,20.488289338058458,19.72884930363135
"[103.7, 41.0]",Theoson Jordan Siebatcheu,7375.0,Left Center Forward,0,1,0.43168676,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.7,41.0,16.330646037435258,27.48184324613902
"[109.8, 37.5]",Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,0,1,0.16450883,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.8,37.5,10.501904589168578,40.873410546671494
"[109.6, 38.9]",Thiago Emiliano da Silva,3295.0,Right Center Back,0,0,0.057340596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.6,38.9,10.45801128322207,41.70354536729011
"[84.4, 50.3]",Gilles Cioni,40517.0,Right Back,0,1,0.0052647064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,84.4,50.3,37.0600863463646,11.849086125385236
"[109.3, 30.9]",Alassane Pléa,3230.0,Right Wing,0,0,0.9605381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.3,30.9,14.046351839534708,25.27413317394946
"[103.1, 41.1]",Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,0,1,0.7640028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,41.1,16.935760980835795,26.529497391387444
"[91.5, 50.8]",Alassane Pléa,3230.0,Right Wing,0,0,0.022779055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.5,50.8,30.47769676337108,14.023099388991733
"[96.2, 32.5]",Jean Michaël Seri,3359.0,Left Center Midfield,0,1,0.030915195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.2,32.5,24.95375723212839,17.42363503078336
"[98.1, 47.4]",Gaël Danic,7349.0,Right Wing,0,0,0.034326937,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.1,47.4,23.116444363266602,18.67435452193813
"[105.9, 54.2]",Gaël Danic,7349.0,Left Wing,0,1,0.054040227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.9,54.2,20.011246837716033,16.352013788833368
"[90.5, 30.9]",Nampalys Mendy,4506.0,Center Defensive Midfield,0,0,0.022086037,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.5,30.9,30.8716698608935,14.136044761942614
"[102.1, 37.7]",Valère Germain,3210.0,Left Wing,0,0,0.42318413,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.1,37.7,18.047160441465582,24.815016445214525
"[103.5, 19.8]",Julian Palmieri,4508.0,Left Back,0,0,0.010686526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.5,19.8,26.0823695242591,11.238757629248651
"[108.9, 31.2]",Valère Germain,3210.0,Left Wing,0,1,0.2472189,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,108.9,31.2,14.16509795236164,25.683358619631658
"[100.7, 19.9]",Julian Palmieri,4508.0,Left Wing,0,0,0.039510097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.7,19.9,27.865749586185547,11.476451620128387
"[105.8, 30.1]",Seko Fofana,7791.0,Left Defensive Midfield,0,0,0.068936326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.8,30.1,17.31040149736568,21.82578399985247
"[105.6, 28.2]",Valère Germain,3210.0,Left Wing,0,0,0.11689838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.6,28.2,18.617196351760384,19.21126688904327
"[107.4, 53.6]",Florian Marange,40528.0,Left Back,0,0,0.032186087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.4,53.6,18.53968716025165,17.096831763040406
"[100.5, 43.3]",Wallyson Teixeira Mallmann,134561.0,Center Forward,0,1,0.13651502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.5,43.3,19.77725966861941,22.57972727413369
"[112.0, 38.2]",Mickaël Le Bihan,4723.0,Left Wing,0,1,0.35710794,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.0,38.2,8.2,51.31836312020853
"[102.5, 49.7]",Mohamed Saïd Benrahma,7212.0,Right Wing,0,0,0.20313106,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.5,49.7,20.008498194517248,20.014699892171585
"[111.3, 50.8]",Djibril Sidibé,3446.0,Right Wing Back,1,0,0.03905665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.3,50.8,13.868309197591463,21.539866186142987
"[95.3, 32.2]",Mehdi Zeffane,3195.0,Left Wing Back,0,1,0.03731011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.3,32.2,25.90231649872266,16.789173689043334
"[111.2, 26.3]",Sofiane Boufal,3625.0,Center Attacking Midfield,0,0,0.07534784,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111.2,26.3,16.28281302478168,15.77941064007093
"[98.9, 20.9]",Éric Bauthéac,40486.0,Left Wing Back,0,1,0.009301774,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.9,20.9,28.460850303530986,12.001783902738229
"[107.4, 27.7]",Giovanni-Guy Yann Sio,3018.0,Right Center Forward,0,1,0.11044162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.4,27.7,17.608236708995022,18.921655421917798
"[103.4, 28.4]",Yacouba Sylla,29714.0,Left Defensive Midfield,0,1,0.044442832,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.4,28.4,20.251419703319566,18.621409079168686
"[104.8, 47.8]",Yassine Benzia,3673.0,Left Center Forward,0,0,0.04189089,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.8,47.8,17.084495895401773,23.78651068121851
"[89.9, 42.3]",Éric Bauthéac,40486.0,Left Wing Back,0,0,0.035277992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,89.9,42.3,30.187745858212065,15.054028454353125
"[109.0, 43.7]",Djibril Sidibé,3446.0,Right Wing Back,1,0,0.042582642,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.0,43.7,11.605602095539895,36.55424511540106
"[87.3, 52.2]",Abdoulaye Doucouré,3292.0,Center Attacking Midfield,0,0,0.009145156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,87.3,52.2,34.901719155365406,12.276942431846347
"[109.9, 35.9]",Yassine Benzia,3673.0,Left Center Forward,0,0,0.060671594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.9,35.9,10.90045870594444,38.161656140640936
"[86.5, 34.9]",Mehdi Zeffane,3195.0,Left Wing Back,0,1,0.011823451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,86.5,34.9,33.885985303662046,13.316536715495673
"[90.7, 41.7]",Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,0,0,0.024758155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.7,41.7,29.349275970626596,15.497191613211031
"[95.0, 53.6]",Sofiane Boufal,3625.0,Center Attacking Midfield,0,0,0.021001115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.0,53.6,28.459796204470614,14.13875606893421
"[112.0, 40.0]",Gadji Celi Carmen Junior Tallo,10330.0,Right Center Forward,0,0,0.09902075,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.0,40.0,8.0,53.13010235415598
"[89.9, 38.7]",Rio Antonio Zoba Mavuba,40522.0,Right Defensive Midfield,0,1,0.02444521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.9,38.7,30.128060010561576,15.112030529126386
"[105.9, 48.5]",Sofiane Boufal,3625.0,Center Attacking Midfield,0,1,0.07020613,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,105.9,48.5,16.46389990251398,23.857356925435436
"[91.2, 39.3]",Mounir Obbadi,40697.0,Left Defensive Midfield,0,1,0.01828679,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.2,39.3,28.808505688424727,15.805280720073704
"[107.8, 33.0]",Yassine Benzia,3673.0,Left Center Forward,0,1,0.10670989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.8,33.0,14.065560778013795,28.224038524574638
"[107.4, 26.6]",Sofiane Boufal,3625.0,Center Attacking Midfield,0,0,0.09420299,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,107.4,26.6,18.393477104669465,17.366169747897523
"[108.0, 40.0]",Paul-Georges Ntep de Madiba,4900.0,Left Center Forward,0,0,0.7835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.0,40.0,12.0,36.86989764584402
"[113.8, 46.5]",Giovanni-Guy Yann Sio,3018.0,Right Center Forward,0,1,0.3014371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,113.8,46.5,8.982761268117951,37.478596712531996
"[117.8, 37.0]",Paul-Georges Ntep de Madiba,4900.0,Left Center Forward,0,0,0.67384416,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,117.8,37.0,3.7202150475476565,96.99676635713429
"[92.4, 24.4]",Kamil Grosicki,5667.0,Center Attacking Midfield,0,1,0.013065994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.4,24.4,31.70362755269497,12.583750732358544
"[93.9, 32.9]",David Ducourtioux,401509.0,Center Defensive Midfield,0,1,0.016684296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,93.9,32.9,27.048475003223373,16.26592307087509
"[98.9, 51.6]",Adama Traoré,4464.0,Left Center Midfield,0,0,0.06632422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,98.9,51.6,24.07841356900408,16.66837738419607
"[87.5, 54.6]",Amos Youga,7389.0,Right Center Midfield,0,0,0.006748779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,87.5,54.6,35.62878050116226,11.718902074781157
"[112.9, 45.2]",Guido Marcelo Carrillo,3246.0,Center Forward,0,1,0.28183258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.9,45.2,8.800568163476717,42.74809154863383
